date,price,open,vol
12/03/2015,"1,061.20","1,053.50",173.77K
12/02/2015,"1,053.80","1,067.90",124.02K
12/01/2015,"1,063.50","1,064.60",121.57K
11/30/2015,"1,065.30","1,056.00",113.17K
11/27/2015,"1,056.20","1,070.60",187.11K
11/26/2015,"1,056.20","1,070.60",187.11K
11/25/2015,"1,069.80","1,074.70",0.39K
11/24/2015,"1,073.30","1,069.90",0.60K
11/23/2015,"1,066.70","1,075.00",0.47K
11/20/2015,"1,076.30","1,081.70",0.26K
11/19/2015,"1,078.00","1,073.10",0.14K
11/18/2015,"1,068.80","1,069.20",0.14K
11/17/2015,"1,068.70","1,083.30",0.11K
11/16/2015,"1,083.80","1,087.60",0.09K
11/13/2015,"1,081.20","1,084.00",0.07K
11/12/2015,"1,081.30","1,086.80",0.11K
11/11/2015,"1,085.20","1,092.50",0.16K
11/10/2015,"1,088.90","1,090.50",0.05K
11/09/2015,"1,088.50","1,089.00",0.06K
11/06/2015,"1,088.10","1,107.70",0.04K
11/05/2015,"1,104.60","1,109.90",0.05K
11/04/2015,"1,106.60","1,121.00",0.04K
11/03/2015,"1,114.50","1,135.50",0.08K
11/02/2015,"1,136.30","1,141.10",0.01K
10/30/2015,"1,141.80","1,142.40",0.01K
10/29/2015,"1,147.70","1,147.70",155.61K
10/28/2015,"1,176.10","1,166.70",187.31K
10/27/2015,"1,165.80","1,163.00",91.66K
10/26/2015,"1,166.20","1,163.80",84.87K
10/23/2015,"1,162.80","1,165.90",150.80K
10/22/2015,"1,166.10","1,166.80",117.32K
10/21/2015,"1,167.10","1,175.50",122.07K
10/20/2015,"1,177.50","1,170.60",124.73K
10/19/2015,"1,172.80","1,176.90",108.77K
10/16/2015,"1,183.10","1,182.50",108.91K
10/15/2015,"1,187.50","1,184.00",192.31K
10/14/2015,"1,179.80","1,168.20",199.97K
10/13/2015,"1,165.40","1,162.80",139.53K
10/12/2015,"1,164.50","1,155.00",111.80K
10/09/2015,"1,155.90","1,138.10",134.87K
10/08/2015,"1,144.30","1,145.00",121.19K
10/07/2015,"1,148.70","1,146.50",113.15K
10/06/2015,"1,146.40","1,134.70",128.18K
10/05/2015,"1,137.60","1,137.00",119.48K
10/02/2015,"1,136.60","1,112.50",190.00K
10/01/2015,"1,113.70","1,114.50",83.39K
09/30/2015,"1,115.20","1,127.20",156.47K
09/29/2015,"1,126.80","1,131.40",105.55K
09/28/2015,"1,131.70","1,146.90",0.21K
09/25/2015,"1,145.60","1,149.70",0.21K
09/24/2015,"1,154.00","1,130.20",0.20K
09/23/2015,"1,131.60","1,124.60",0.06K
09/22/2015,"1,124.90","1,132.50",0.11K
09/21/2015,"1,133.00","1,138.30",0.06K
09/18/2015,"1,138.00","1,130.50",0.03K
09/17/2015,"1,117.10","1,120.80",0.03K
09/16/2015,"1,119.00","1,105.10",0.01K
09/15/2015,"1,102.60","1,106.90",0.03K
09/14/2015,"1,107.60","1,107.40",0.02K
09/11/2015,"1,103.30","1,111.10",0.01K
09/10/2015,"1,109.30","1,109.40",0.01K
09/09/2015,"1,102.00","1,116.70",0.03K
09/08/2015,"1,120.80","1,117.50",0.02K
09/07/2015,"1,121.00","1,123.00",142.51K
09/04/2015,"1,121.10","1,125.00",0.03K
09/03/2015,"1,124.20","1,127.90",0.01K
09/02/2015,"1,133.30","1,134.60",0.01K
09/01/2015,"1,139.50","1,139.80",0.01K
08/31/2015,"1,132.20","1,127.70",0.02K
08/28/2015,"1,133.70","1,133.70",152.11K
08/27/2015,"1,122.20","1,124.20",8.49K
08/26/2015,"1,124.20","1,139.60",13.24K
08/25/2015,"1,137.90","1,154.80",10.82K
08/24/2015,"1,153.10","1,159.20",7.56K
08/21/2015,"1,159.20","1,152.90",6.83K
08/20/2015,"1,152.80","1,132.60",12.27K
08/19/2015,"1,127.60","1,116.70",10.72K
08/18/2015,"1,116.60","1,116.70",3.98K
08/17/2015,"1,118.10","1,113.20",3.41K
08/14/2015,"1,112.40","1,114.90",3.74K
08/13/2015,"1,115.30","1,125.00",4.41K
08/12/2015,"1,123.30","1,108.00",7.03K
08/11/2015,"1,107.50","1,103.60",6.01K
08/10/2015,"1,103.80","1,092.80",5.73K
08/07/2015,"1,093.80","1,089.00",6.21K
08/06/2015,"1,089.80","1,084.00",3.01K
08/05/2015,"1,085.30","1,086.90",6.02K
08/04/2015,"1,090.30","1,085.10",3.54K
08/03/2015,"1,089.00","1,094.50",4.49K
07/31/2015,"1,094.70","1,087.80",7.93K
07/30/2015,"1,088.40","1,095.20",8.99K
07/29/2015,"1,092.80","1,094.70",1.30K
07/28/2015,"1,096.30","1,094.40",0.95K
07/27/2015,"1,096.60","1,099.70",0.83K
07/24/2015,"1,085.70","1,089.70",1.49K
07/23/2015,"1,094.20","1,093.60",0.86K
07/22/2015,"1,091.70","1,100.30",0.47K
07/21/2015,"1,103.70","1,097.70",0.62K
07/20/2015,"1,107.10","1,131.30",0.98K
07/17/2015,"1,132.20","1,144.20",0.63K
07/16/2015,"1,144.30","1,148.20",0.28K
07/15/2015,"1,147.90","1,155.80",0.30K
07/14/2015,"1,154.00","1,155.20",0.10K
07/13/2015,"1,155.90","1,161.80",0.33K
07/10/2015,"1,158.40","1,159.50",0.19K
07/09/2015,"1,159.70","1,157.80",0.30K
07/08/2015,"1,164.00","1,154.80",0.38K
07/07/2015,"1,153.10","1,169.00",0.13K
07/06/2015,"1,173.70","1,164.50",0.08K
07/03/2015,"1,173.20","1,173.20",141.90K
07/02/2015,"1,164.10","1,163.00",0.03K
07/01/2015,"1,169.90","1,171.90",0.01K
06/30/2015,"1,172.30","1,177.50",0.03K
06/29/2015,"1,179.50","1,179.50",145.71K
06/26/2015,"1,173.20","1,172.50",107.92K
06/25/2015,"1,171.80","1,174.10",88.85K
06/24/2015,"1,172.90","1,177.60",118.45K
06/23/2015,"1,176.60","1,185.30",122.25K
06/22/2015,"1,184.10","1,199.70",127.15K
06/19/2015,"1,201.90","1,201.80",86.06K
06/18/2015,"1,202.00","1,184.20",190.69K
06/17/2015,"1,176.80","1,181.10",101.55K
06/16/2015,"1,180.90","1,185.30",100.20K
06/15/2015,"1,185.80","1,180.00",129.83K
06/12/2015,"1,179.20","1,180.80",86.35K
06/11/2015,"1,180.40","1,185.70",114.93K
06/10/2015,"1,186.60","1,175.80",124.68K
06/09/2015,"1,177.60","1,173.20",91.63K
06/08/2015,"1,173.60","1,170.80",107.09K
06/05/2015,"1,168.10","1,176.50",150.68K
06/04/2015,"1,175.20","1,185.80",155.46K
06/03/2015,"1,184.90","1,193.80",124.18K
06/02/2015,"1,194.40","1,189.50",111.47K
06/01/2015,"1,188.70","1,189.80",171.25K
05/29/2015,"1,189.80","1,188.10",102.17K
05/28/2015,"1,188.80","1,188.00",150.00K
05/27/2015,"1,186.00","1,187.60",0.76K
05/26/2015,"1,187.30","1,205.70",0.43K
05/25/2015,"1,186.90","1,205.20",244.62K
05/22/2015,"1,204.40","1,206.60",0.71K
05/21/2015,"1,204.60","1,210.00",0.16K
05/20/2015,"1,209.20","1,209.50",0.15K
05/19/2015,"1,207.20","1,224.00",0.26K
05/18/2015,"1,228.10","1,224.00",0.14K
05/15/2015,"1,225.80","1,219.40",0.07K
05/14/2015,"1,225.70","1,213.50",0.14K
05/13/2015,"1,218.70","1,192.70",0.07K
05/12/2015,"1,192.90","1,183.10",0.04K
05/11/2015,"1,183.50","1,189.30",0.05K
05/08/2015,"1,189.40","1,183.00",0.03K
05/07/2015,"1,182.70","1,190.70",0.02K
05/06/2015,"1,190.80","1,195.80",0.02K
05/05/2015,"1,193.70","1,190.00",0.02K
05/04/2015,"1,187.30","1,178.10",0.04K
05/01/2015,"1,175.00","1,175.50",0.01K
04/30/2015,"1,182.90","1,205.10",0.05K
04/29/2015,"1,210.50","1,210.50",141.08K
04/28/2015,"1,213.90","1,201.60",157.58K
04/27/2015,"1,203.20","1,179.30",207.20K
04/24/2015,"1,175.00","1,193.00",156.38K
04/23/2015,"1,194.30","1,186.90",118.11K
04/22/2015,"1,186.90","1,202.20",152.18K
04/21/2015,"1,203.10","1,195.80",104.71K
04/20/2015,"1,193.70","1,204.40",137.02K
04/17/2015,"1,203.10","1,198.60",111.55K
04/16/2015,"1,198.00","1,201.80",157.42K
04/15/2015,"1,201.30","1,192.20",129.20K
04/14/2015,"1,192.60","1,198.80",161.06K
04/13/2015,"1,199.30","1,207.20",109.55K
04/10/2015,"1,204.60","1,193.80",124.84K
04/09/2015,"1,193.60","1,202.60",110.16K
04/08/2015,"1,203.10","1,208.70",116.32K
04/07/2015,"1,210.60","1,214.70",85.86K
04/06/2015,"1,218.60","1,212.60",106.01K
04/03/2015,"1,200.90","1,200.90",
04/02/2015,"1,200.90","1,204.30",115.65K
04/01/2015,"1,208.20","1,183.20",151.14K
03/31/2015,"1,183.20","1,185.50",114.97K
03/30/2015,"1,185.30","1,198.60",131.45K
03/27/2015,"1,200.30","1,203.40",1.42K
03/26/2015,"1,205.30","1,195.80",1.01K
03/25/2015,"1,197.50","1,191.80",0.39K
03/24/2015,"1,191.70","1,186.00",0.38K
03/23/2015,"1,188.00","1,183.90",0.16K
03/20/2015,"1,185.00","1,171.50",0.26K
03/19/2015,"1,169.40","1,167.80",0.19K
03/18/2015,"1,151.70","1,148.70",0.28K
03/17/2015,"1,148.60","1,154.50",0.09K
03/16/2015,"1,153.60","1,157.00",0.12K
03/13/2015,"1,152.80","1,153.70",0.12K
03/12/2015,"1,152.40","1,154.70",0.10K
03/11/2015,"1,151.10","1,161.50",0.06K
03/10/2015,"1,160.60","1,166.50",0.37K
03/09/2015,"1,167.00","1,170.00",0.05K
03/06/2015,"1,164.80","1,199.60",0.05K
03/05/2015,"1,196.70","1,204.30",0.02K
03/04/2015,"1,201.40","1,205.40",0.01K
03/03/2015,"1,204.90","1,208.10",0.02K
03/02/2015,"1,208.70","1,219.00",0.01K
02/27/2015,"1,213.50","1,213.70",0.01K
02/26/2015,"1,210.50","1,210.50",137.28K
02/25/2015,"1,201.50","1,200.80",106.08K
02/24/2015,"1,197.30","1,201.90",116.61K
02/23/2015,"1,200.80","1,203.50",115.22K
02/20/2015,"1,204.90","1,208.00",109.25K
02/19/2015,"1,207.60","1,212.50",115.72K
02/18/2015,"1,200.20","1,209.30",121.13K
02/17/2015,"1,208.60","1,227.50",181.84K
02/16/2015,"1,208.60","1,227.50",181.84K
02/13/2015,"1,227.10","1,223.00",96.37K
02/12/2015,"1,220.70","1,218.30",109.41K
02/11/2015,"1,219.60","1,234.10",116.28K
02/10/2015,"1,232.20","1,238.30",97.14K
02/09/2015,"1,241.50","1,235.90",92.65K
02/06/2015,"1,234.60","1,266.40",205.10K
02/05/2015,"1,262.70","1,270.40",113.83K
02/04/2015,"1,264.50","1,261.50",136.18K
02/03/2015,"1,260.30","1,275.60",181.99K
02/02/2015,"1,276.90","1,283.00",119.88K
01/30/2015,"1,279.20","1,259.00",163.88K
01/29/2015,"1,255.90","1,284.00",243.65K
01/28/2015,"1,286.60","1,292.50",0.90K
01/27/2015,"1,292.30","1,281.40",0.99K
01/26/2015,"1,279.90","1,295.70",1.33K
01/23/2015,"1,293.20","1,301.70",0.73K
01/22/2015,"1,301.30","1,291.40",0.92K
01/21/2015,"1,294.30","1,293.60",0.54K
01/20/2015,"1,294.70","1,280.10",0.37K
01/19/2015,"1,294.20","1,280.70",249.78K
01/16/2015,"1,277.40","1,263.60",0.53K
01/15/2015,"1,265.20","1,230.80",0.49K
01/14/2015,"1,234.90","1,232.30",0.32K
01/13/2015,"1,234.80","1,232.70",0.56K
01/12/2015,"1,233.20","1,225.30",0.13K
01/09/2015,"1,216.50","1,208.80",0.11K
01/08/2015,"1,208.80","1,213.80",0.13K
01/07/2015,"1,211.00","1,217.50",0.07K
01/06/2015,"1,219.70","1,206.10",0.13K
01/05/2015,"1,204.40","1,196.40",0.22K
01/02/2015,"1,186.60","1,187.20",0.03K
12/31/2014,"1,184.50","1,199.10",0.01K
12/30/2014,"1,200.80","1,200.80",141.72K
12/29/2014,"1,181.90","1,194.90",85.91K
12/26/2014,"1,195.30","1,175.20",67.18K
12/24/2014,"1,173.50","1,176.80",43.63K
12/23/2014,"1,178.00","1,176.10",105.53K
12/22/2014,"1,179.80","1,196.00",132.15K
12/19/2014,"1,196.00","1,198.00",73.33K
12/18/2014,"1,194.80","1,189.40",137.34K
12/17/2014,"1,194.50","1,195.30",169.51K
12/16/2014,"1,194.30","1,195.40",231.51K
12/15/2014,"1,207.70","1,222.00",152.38K
12/12/2014,"1,222.50","1,227.90",121.18K
12/11/2014,"1,225.60","1,226.20",143.67K
12/10/2014,"1,229.40","1,231.20",143.32K
12/09/2014,"1,232.00","1,203.80",241.26K
12/08/2014,"1,194.90","1,191.20",107.51K
12/05/2014,"1,190.40","1,205.90",157.20K
12/04/2014,"1,207.70","1,209.30",117.72K
12/03/2014,"1,208.70","1,197.60",145.11K
12/02/2014,"1,199.40","1,212.60",169.35K
12/01/2014,"1,218.10","1,159.40",342.31K
11/28/2014,"1,175.50","1,197.80",254.47K
11/27/2014,"1,175.50","1,197.80",254.47K
11/26/2014,"1,197.50","1,201.60",121.78K
11/25/2014,"1,197.50","1,198.30",1.00K
11/24/2014,"1,196.20","1,201.40",0.51K
11/21/2014,"1,198.00","1,193.30",0.46K
11/20/2014,"1,191.10","1,181.80",0.49K
11/19/2014,"1,194.20","1,194.70",0.92K
11/18/2014,"1,197.40","1,185.20",0.37K
11/17/2014,"1,183.80","1,182.80",0.32K
11/14/2014,"1,185.90","1,160.10",0.71K
11/13/2014,"1,161.90","1,160.90",0.20K
11/12/2014,"1,159.50","1,162.60",0.13K
11/11/2014,"1,163.50","1,152.30",0.11K
11/10/2014,"1,160.20","1,177.90",0.15K
11/07/2014,"1,170.20","1,140.90",0.08K
11/06/2014,"1,142.90","1,143.20",0.03K
11/05/2014,"1,146.10","1,169.20",0.09K
11/04/2014,"1,168.10","1,165.50",0.07K
11/03/2014,"1,170.20","1,168.80",0.03K
10/31/2014,"1,172.00","1,171.90",0.02K
10/30/2014,"1,199.00","1,199.00",210.42K
10/29/2014,"1,224.90","1,227.80",131.45K
10/28/2014,"1,229.40","1,225.80",124.20K
10/27/2014,"1,229.30","1,230.60",86.31K
10/24/2014,"1,231.80","1,233.50",93.37K
10/23/2014,"1,229.10","1,241.70",140.07K
10/22/2014,"1,245.50","1,248.90",113.41K
10/21/2014,"1,251.70","1,246.80",151.08K
10/20/2014,"1,244.70","1,239.10",96.27K
10/17/2014,"1,239.00","1,239.50",117.55K
10/16/2014,"1,241.20","1,242.20",180.59K
10/15/2014,"1,244.80","1,233.30",258.10K
10/14/2014,"1,234.30","1,237.30",113.55K
10/13/2014,"1,230.00","1,224.80",119.92K
10/10/2014,"1,221.70","1,224.00",121.36K
10/09/2014,"1,225.30","1,221.10",165.36K
10/08/2014,"1,206.00","1,209.80",192.01K
10/07/2014,"1,212.40","1,207.80",142.51K
10/06/2014,"1,207.30","1,192.00",147.76K
10/03/2014,"1,192.90","1,213.90",186.09K
10/02/2014,"1,215.10","1,213.40",148.82K
10/01/2014,"1,215.50","1,209.40",146.54K
09/30/2014,"1,211.60","1,215.70",182.52K
09/29/2014,"1,218.80","1,219.10",105.76K
09/26/2014,"1,214.80","1,227.70",0.24K
09/25/2014,"1,221.50","1,216.60",0.21K
09/24/2014,"1,219.00","1,222.90",0.07K
09/23/2014,"1,221.50","1,219.20",0.10K
09/22/2014,"1,217.30","1,215.90",0.04K
09/19/2014,"1,216.00","1,219.50",0.05K
09/18/2014,"1,226.40","1,220.00",0.10K
09/17/2014,"1,235.40","1,237.40",0.29K
09/16/2014,"1,236.20","1,233.00",0.34K
09/15/2014,"1,234.50","1,232.40",0.04K
09/12/2014,"1,230.90","1,232.80",0.21K
09/11/2014,"1,238.30","1,247.40",0.25K
09/10/2014,"1,244.80","1,251.40",0.02K
09/09/2014,"1,248.00","1,257.20",0.02K
09/08/2014,"1,253.90","1,268.30",0.01K
09/05/2014,"1,266.90","1,262.80",0.02K
09/04/2014,"1,266.20","1,273.30",0.01K
09/03/2014,"1,270.00","1,267.10",0.01K
09/02/2014,"1,264.90","1,264.70",0.02K
09/01/2014,"1,265.00","1,288.50",190.58K
08/29/2014,"1,287.20","1,291.10",0.05K
08/28/2014,"1,289.90","1,289.90",110.17K
08/27/2014,"1,282.50","1,280.90",6.28K
08/26/2014,"1,284.30","1,275.10",4.32K
08/25/2014,"1,278.00","1,279.30",1.93K
08/22/2014,"1,279.30","1,277.40",2.68K
08/21/2014,"1,274.50","1,291.10",6.03K
08/20/2014,"1,294.30","1,295.30",4.28K
08/19/2014,"1,295.90","1,298.70",4.35K
08/18/2014,"1,298.50","1,304.70",2.89K
08/15/2014,"1,305.40","1,312.80",6.68K
08/14/2014,"1,314.90","1,312.80",4.27K
08/13/2014,"1,313.70","1,308.60",2.38K
08/12/2014,"1,309.80","1,308.30",9.71K
08/11/2014,"1,309.70","1,310.00",2.97K
08/08/2014,"1,310.10","1,313.70",12.76K
08/07/2014,"1,311.60","1,306.30",7.60K
08/06/2014,"1,307.40","1,288.10",9.61K
08/05/2014,"1,284.60","1,288.50",5.80K
08/04/2014,"1,288.30","1,294.90",3.58K
08/01/2014,"1,294.10","1,283.60",4.91K
07/31/2014,"1,281.90","1,296.00",7.07K
07/30/2014,"1,295.90","1,300.10",6.02K
07/29/2014,"1,299.00","1,305.10",1.24K
07/28/2014,"1,304.10","1,305.90",1.21K
07/25/2014,"1,304.00","1,294.30",0.70K
07/24/2014,"1,291.40","1,304.90",0.32K
07/23/2014,"1,305.30","1,308.20",0.10K
07/22/2014,"1,306.90","1,312.60",0.19K
07/21/2014,"1,314.50","1,311.20",0.13K
07/18/2014,"1,310.00","1,321.70",0.24K
07/17/2014,"1,317.50","1,300.30",0.25K
07/16/2014,"1,300.40","1,295.70",0.16K
07/15/2014,"1,297.70","1,309.50",0.18K
07/14/2014,"1,307.30","1,341.00",0.28K
07/11/2014,"1,338.00","1,337.00",0.27K
07/10/2014,"1,339.80","1,328.80",0.41K
07/09/2014,"1,325.00","1,322.50",2.21K
07/08/2014,"1,317.10","1,320.80",0.35K
07/07/2014,"1,317.60","1,320.80",2.75K
07/04/2014,"1,317.00","1,321.40",113.07K
07/03/2014,"1,321.10","1,324.80",1.35K
07/02/2014,"1,331.30","1,326.10",1.38K
07/01/2014,"1,326.70","1,328.90",0.02K
06/30/2014,"1,322.10","1,315.60",0.05K
06/27/2014,"1,320.10","1,320.10",104.66K
06/26/2014,"1,317.00","1,318.70",134.79K
06/25/2014,"1,322.60","1,318.90",136.62K
06/24/2014,"1,321.30","1,318.10",123.88K
06/23/2014,"1,318.40","1,314.90",109.39K
06/20/2014,"1,316.60","1,320.30",167.79K
06/19/2014,"1,314.10","1,278.20",237.99K
06/18/2014,"1,272.70","1,272.10",87.91K
06/17/2014,"1,272.00","1,271.80",112.83K
06/16/2014,"1,275.30","1,276.80",98.25K
06/13/2014,"1,274.10","1,273.40",83.63K
06/12/2014,"1,274.00","1,261.10",117.42K
06/11/2014,"1,261.20","1,260.30",77.04K
06/10/2014,"1,260.10","1,252.70",107.08K
06/09/2014,"1,253.90","1,253.00",53.77K
06/06/2014,"1,252.50","1,253.70",112.94K
06/05/2014,"1,253.30","1,244.30",125.57K
06/04/2014,"1,244.30","1,244.90",76.99K
06/03/2014,"1,244.50","1,244.10",90.05K
06/02/2014,"1,244.00","1,250.50",91.40K
05/30/2014,"1,246.00","1,255.90",136.54K
05/29/2014,"1,257.10","1,258.90",140.23K
05/28/2014,"1,259.60","1,265.10",0.61K
05/27/2014,"1,265.60","1,291.00",0.84K
05/26/2014,"1,265.50","1,293.60",252.10K
05/23/2014,"1,291.80","1,295.20",0.26K
05/22/2014,"1,295.10","1,292.10",0.11K
05/21/2014,"1,288.20","1,295.10",0.12K
05/20/2014,"1,294.70","1,294.00",0.14K
05/19/2014,"1,293.90","1,301.10",0.04K
05/16/2014,"1,293.50","1,296.00",0.09K
05/15/2014,"1,293.80","1,305.30",0.08K
05/14/2014,"1,306.10","1,292.70",0.08K
05/13/2014,"1,295.00","1,293.70",0.03K
05/12/2014,"1,295.90","1,284.00",0.06K
05/09/2014,"1,287.80","1,289.60",0.02K
05/08/2014,"1,287.90","1,290.20",0.06K
05/07/2014,"1,289.10","1,310.60",0.07K
05/06/2014,"1,308.80","1,310.20",0.02K
05/05/2014,"1,309.50","1,306.30",0.03K
05/02/2014,"1,303.10","1,276.00",0.04K
05/01/2014,"1,283.60","1,288.90",0.01K
04/30/2014,"1,296.00","1,296.00",139.27K
04/29/2014,"1,296.40","1,296.40",103.82K
04/28/2014,"1,299.00","1,303.20",102.41K
04/25/2014,"1,300.80","1,293.80",107.96K
04/24/2014,"1,290.60","1,283.90",189.29K
04/23/2014,"1,284.60","1,284.00",98.44K
04/22/2014,"1,281.10","1,290.30",118.73K
04/21/2014,"1,288.50","1,294.90",101.89K
04/17/2014,"1,293.90","1,302.10",95.71K
04/16/2014,"1,303.50","1,303.20",117.47K
04/15/2014,"1,300.30","1,326.50",188.99K
04/14/2014,"1,327.50","1,321.00",100.33K
04/11/2014,"1,319.00","1,318.10",91.86K
04/10/2014,"1,320.50","1,311.90",126.71K
04/09/2014,"1,305.90","1,308.50",125.58K
04/08/2014,"1,309.10","1,296.80",119.23K
04/07/2014,"1,298.30","1,304.00",80.28K
04/04/2014,"1,303.50","1,286.60",145.50K
04/03/2014,"1,284.60","1,290.40",98.67K
04/02/2014,"1,290.80","1,279.60",124.47K
04/01/2014,"1,280.00","1,284.60",112.92K
03/31/2014,"1,283.80","1,295.00",133.25K
03/28/2014,"1,294.30","1,292.30",171.32K
03/27/2014,"1,294.80","1,305.00",2.28K
03/26/2014,"1,303.50","1,313.80",0.80K
03/25/2014,"1,311.50","1,309.20",0.47K
03/24/2014,"1,311.20","1,334.50",0.38K
03/21/2014,"1,336.00","1,329.80",1.63K
03/20/2014,"1,330.70","1,326.80",0.49K
03/19/2014,"1,341.50","1,357.70",0.31K
03/18/2014,"1,359.10","1,366.30",0.55K
03/17/2014,"1,373.10","1,385.80",0.20K
03/14/2014,"1,379.20","1,376.00",0.36K
03/13/2014,"1,372.60","1,366.00",0.18K
03/12/2014,"1,370.70","1,350.00",0.29K
03/11/2014,"1,347.10","1,341.50",0.06K
03/10/2014,"1,341.90","1,337.20",2.19K
03/07/2014,"1,338.60","1,350.40",1.52K
03/06/2014,"1,352.20","1,338.60",1.95K
03/05/2014,"1,340.70","1,335.70",1.29K
03/04/2014,"1,338.20","1,345.60",1.30K
03/03/2014,"1,350.40","1,343.00",0.08K
02/28/2014,"1,321.70","1,321.70",132.78K
02/27/2014,"1,331.90","1,331.90",120.17K
02/26/2014,"1,328.00","1,341.30",149.70K
02/25/2014,"1,342.70","1,336.40",125.98K
02/24/2014,"1,338.00","1,325.50",129.77K
02/21/2014,"1,323.60","1,323.00",110.10K
02/20/2014,"1,316.90","1,311.00",129.02K
02/19/2014,"1,320.40","1,322.00",112.26K
02/18/2014,"1,324.40","1,318.60",184.50K
02/17/2014,"1,324.40","1,318.60",184.50K
02/14/2014,"1,318.60","1,302.20",150.66K
02/13/2014,"1,300.10","1,290.80",126.05K
02/12/2014,"1,295.00","1,290.10",111.44K
02/11/2014,"1,289.80","1,274.20",154.73K
02/10/2014,"1,274.70","1,265.40",94.77K
02/07/2014,"1,262.90","1,256.90",136.03K
02/06/2014,"1,257.20","1,257.70",87.89K
02/05/2014,"1,256.90","1,254.20",127.06K
02/04/2014,"1,251.20","1,257.90",93.15K
02/03/2014,"1,259.90","1,242.00",124.75K
01/31/2014,"1,239.80","1,244.00",116.15K
01/30/2014,"1,242.50","1,267.20",163.62K
01/29/2014,"1,262.20","1,251.10",1.47K
01/28/2014,"1,250.60","1,257.40",0.41K
01/27/2014,"1,263.50","1,271.60",1.00K
01/24/2014,"1,264.40","1,264.20",0.64K
01/23/2014,"1,262.30","1,235.30",0.43K
01/22/2014,"1,238.50","1,241.80",0.09K
01/21/2014,"1,241.80","1,259.00",0.56K
01/20/2014,"1,241.80","1,252.50",174.69K
01/17/2014,"1,252.10","1,242.50",0.10K
01/16/2014,"1,240.40","1,239.50",0.16K
01/15/2014,"1,238.60","1,241.40",0.04K
01/14/2014,"1,245.80","1,252.50",0.07K
01/13/2014,"1,251.50","1,248.80",0.22K
01/10/2014,"1,247.30","1,229.70",0.21K
01/09/2014,"1,229.70","1,227.10",0.07K
01/08/2014,"1,225.80","1,229.30",0.24K
01/07/2014,"1,229.90","1,241.30",0.03K
01/06/2014,"1,238.30","1,237.40",0.02K
01/03/2014,"1,239.00","1,223.60",0.05K
01/02/2014,"1,225.50","1,212.10",0.04K
12/31/2013,"1,202.60","1,186.60",0.01K
12/30/2013,"1,204.10","1,204.10",79.94K
12/27/2013,"1,214.00","1,210.90",83.76K
12/26/2013,"1,212.30","1,203.80",54.65K
12/24/2013,"1,203.30","1,197.80",43.49K
12/23/2013,"1,197.00","1,202.50",84.98K
12/20/2013,"1,203.70","1,188.80",138.71K
12/19/2013,"1,193.60","1,217.80",206.50K
12/18/2013,"1,235.00","1,230.30",160.63K
12/17/2013,"1,230.10","1,239.50",134.93K
12/16/2013,"1,244.40","1,237.30",121.81K
12/13/2013,"1,234.60","1,226.10",113.54K
12/12/2013,"1,224.90","1,252.30",153.61K
12/11/2013,"1,257.20","1,261.00",120.45K
12/10/2013,"1,261.10","1,239.50",148.58K
12/09/2013,"1,234.20","1,229.90",77.73K
12/06/2013,"1,229.00","1,225.00",174.95K
12/05/2013,"1,231.90","1,243.10",154.23K
12/04/2013,"1,247.20","1,223.00",182.24K
12/03/2013,"1,220.80","1,219.50",118.42K
12/02/2013,"1,221.90","1,250.60",146.10K
11/29/2013,"1,250.40","1,237.90",113.09K
11/28/2013,"1,250.40","1,237.90",113.09K
11/27/2013,"1,237.90","1,241.10",154.82K
11/26/2013,"1,241.40","1,254.80",0.84K
11/25/2013,"1,241.40","1,241.50",0.53K
11/22/2013,"1,244.30","1,245.30",0.19K
11/21/2013,"1,243.90","1,246.50",0.20K
11/20/2013,"1,258.40","1,273.90",0.11K
11/19/2013,"1,273.90","1,275.00",0.03K
11/18/2013,"1,272.70","1,287.10",0.04K
11/15/2013,"1,287.80","1,287.50",0.04K
11/14/2013,"1,286.80","1,284.00",0.06K
11/13/2013,"1,268.90","1,269.20",0.02K
11/12/2013,"1,271.70","1,281.00",0.10K
11/11/2013,"1,281.60","1,287.00",0.01K
11/08/2013,"1,285.10","1,307.70",0.05K
11/07/2013,"1,308.90","1,319.20",0.08K
11/06/2013,"1,318.20","1,313.80",0.02K
11/05/2013,"1,308.50","1,316.50",0.03K
11/04/2013,"1,315.10","1,313.60",0.00K
11/01/2013,"1,313.60","1,325.00",0.00K
10/31/2013,"1,324.10","1,332.90",0.01K
10/30/2013,"1,349.70","1,349.70",156.60K
10/29/2013,"1,345.50","1,352.60",127.17K
10/28/2013,"1,352.20","1,352.70",118.92K
10/25/2013,"1,352.50","1,346.90",120.21K
10/24/2013,"1,350.30","1,332.50",138.23K
10/23/2013,"1,334.00","1,340.10",99.06K
10/22/2013,"1,342.60","1,315.50",159.79K
10/21/2013,"1,315.80","1,316.00",74.39K
10/18/2013,"1,314.60","1,318.80",104.10K
10/17/2013,"1,323.00","1,281.40",216.15K
10/16/2013,"1,282.30","1,281.40",165.64K
10/15/2013,"1,273.20","1,273.60",204.03K
10/14/2013,"1,276.60","1,275.50",110.18K
10/11/2013,"1,268.20","1,286.40",186.26K
10/10/2013,"1,296.90","1,307.00",141.17K
10/09/2013,"1,307.20","1,319.60",158.40K
10/08/2013,"1,324.60","1,323.00",123.18K
10/07/2013,"1,325.10","1,312.30",95.95K
